./07DEC19182720_ERROR35.sup,454936.709865,3984070.01334,1709.99782217,454933.59164,3984065.20468,1699.9978349,454930.473405,3984060.39601,1689.99784764
./07DEC19182720_ERROR36.sup,454934.492312,3984071.96529,1709.99782216,454931.409908,3984066.8541,1699.9978349,454928.327495,3984061.7429,1689.99784763
./07DEC19182720_ERROR37.sup,454938.97714,3984069.25818,1709.99782217,454936.463893,3984064.25661,1699.9978349,454933.950639,3984059.25502,1689.99784764
./07DEC19182720_ERROR38.sup,454936.704269,3984069.80171,1709.99782217,454934.113416,3984065.22444,1699.9978349,454931.522555,3984060.64715,1689.99784764
./07DEC19182720_ERROR39.sup,454940.679831,3984070.8026,1709.99782217,454937.629687,3984066.18749,1699.9978349,454934.579533,3984061.57237,1689.99784764
./07DEC19182720_ERROR40.sup,454939.26185,3984071.41487,1709.99782216,454936.711116,3984066.45087,1699.9978349,454934.160372,3984061.48686,1689.99784763
./07DEC19182720_ERROR41.sup,454937.377437,3984067.75077,1709.99782217,454934.135047,3984062.60101,1699.9978349,454930.892646,3984057.45123,1689.99784764
./07DEC19182720_ERROR42.sup,454937.792735,3984065.68127,1709.99782217,454934.747483,3984061.08796,1699.9978349,454931.702222,3984056.49463,1689.99784764
./07DEC19182720_ERROR43.sup,454936.537076,3984065.74856,1709.99782217,454933.746609,3984061.23547,1699.9978349,454930.956133,3984056.72237,1689.99784764
./07DEC19182720_ERROR44.sup,454939.315944,3984067.59588,1709.99782217,454936.602726,3984062.64266,1699.9978349,454933.889499,3984057.68943,1689.99784764
./07DEC19182720_ERROR45.sup,454935.256524,3984067.96794,1709.99782217,454932.250064,3984063.05817,1699.9978349,454929.243593,3984058.14837,1689.99784764
./07DEC19182720_ERROR46.sup,454937.395815,3984071.90827,1709.99782216,454934.629988,3984067.00188,1699.9978349,454931.864151,3984062.09547,1689.99784764
./07DEC19182720_ERROR47.sup,454936.412221,3984069.38989,1709.99782217,454933.133163,3984064.14679,1699.9978349,454929.854094,3984058.90367,1689.99784764
./07DEC19182720_ERROR48.sup,454945.040166,3984069.89211,1709.99782217,454942.301331,3984065.17951,1699.9978349,454939.562486,3984060.4669,1689.99784764
./07DEC19182720_ERROR49.sup,454939.767557,3984073.29812,1709.99782216,454936.86783,3984068.43479,1699.9978349,454933.968093,3984063.57144,1689.99784763
./07DEC19182720_ERROR50.sup,454935.767397,3984068.04109,1709.99782217,454932.886339,3984063.31207,1699.9978349,454930.005271,3984058.58304,1689.99784764
./07DEC19182720_ERROR51.sup,454938.591727,3984065.21806,1709.99782217,454935.643337,3984060.26861,1699.9978349,454932.694936,3984055.31915,1689.99784764
./07DEC19182720_ERROR52.sup,454936.545799,3984069.48503,1709.99782217,454934.020085,3984064.67317,1699.9978349,454931.494362,3984059.8613,1689.99784764
./07DEC19182720_ERROR53.sup,454940.677315,3984073.10324,1709.99782216,454937.765945,3984067.92533,1699.9978349,454934.854565,3984062.74741,1689.99784763
./07DEC19182720_ERROR54.sup,454937.580238,3984069.95035,1709.99782217,454934.524694,3984064.88028,1699.9978349,454931.46914,3984059.81019,1689.99784764
./07DEC19182720_ERROR55.sup,454939.599217,3984066.05016,1709.99782217,454936.819145,3984061.21155,1699.9978349,454934.039063,3984056.37292,1689.99784764
./07DEC19182720_ERROR56.sup,454938.49258,3984063.20329,1709.99782217,454935.566094,3984058.6133,1699.9978349,454932.639598,3984054.02329,1689.99784764
./07DEC19182720_ERROR57.sup,454942.348419,3984071.16112,1709.99782217,454939.531178,3984066.38607,1699.9978349,454936.713928,3984061.611,1689.99784763
./07DEC19182720_ERROR58.sup,454938.538962,3984068.23819,1709.99782217,454935.368484,3984063.6166,1699.9978349,454932.197995,3984058.99499,1689.99784764
./07DEC19182720_ERROR59.sup,454937.912109,3984071.33183,1709.99782217,454934.824269,3984066.94719,1699.9978349,454931.736419,3984062.56255,1689.99784763
./07DEC19182720_ERROR60.sup,454942.151496,3984068.51983,1709.99782217,454939.306397,3984063.51743,1699.9978349,454936.461289,3984058.51501,1689.99784764
./07DEC19182720_ERROR61.sup,454941.977953,3984070.98053,1709.99782216,454938.925359,3984066.35062,1699.9978349,454935.872754,3984061.72069,1689.99784763
./07DEC19182720_ERROR62.sup,454935.345867,3984066.94533,1709.99782217,454932.473547,3984062.37552,1699.9978349,454929.601217,3984057.80569,1689.99784764
./07DEC19182720_ERROR63.sup,454943.610017,3984075.56503,1709.99782216,454940.885547,3984070.48859,1699.9978349,454938.161069,3984065.41213,1689.99784763
./07DEC19182720_ERROR64.sup,454934.176469,3984063.03247,1709.99782217,454931.176411,3984057.99876,1699.9978349,454928.176342,3984052.96504,1689.99784764
./07DEC19182720_ERROR65.sup,454942.36898,3984070.8667,1709.99782217,454939.382137,3984065.99742,1699.9978349,454936.395284,3984061.12813,1689.99784764
./07DEC19182720_ERROR66.sup,454935.606706,3984065.37098,1709.99782217,454932.439536,3984061.26125,1699.9978349,454929.272355,3984057.15149,1689.99784764
./07DEC19182720_ERROR67.sup,454936.766329,3984067.92302,1709.99782217,454933.707515,3984063.09522,1699.9978349,454930.64869,3984058.2674,1689.99784764
./07DEC19182720_ERROR68.sup,454942.496622,3984066.97057,1709.99782217,454940.012096,3984061.73078,1699.9978349,454937.527562,3984056.49098,1689.99784764
./07DEC19182720_ERROR69.sup,454938.915504,3984073.01739,1709.99782217,454936.145189,3984068.34106,1699.9978349,454933.374865,3984063.66471,1689.99784763
./07DEC19182720_ERROR70.sup,454935.982199,3984071.884,1709.99782216,454933.392097,3984067.30959,1699.9978349,454930.801986,3984062.73517,1689.99784763
./07DEC19182720_ERROR71.sup,454934.272242,3984069.35038,1709.99782217,454931.231399,3984064.78982,1699.9978349,454928.190545,3984060.22925,1689.99784763
./07DEC19182720_ERROR72.sup,454940.736074,3984068.50892,1709.99782217,454937.674285,3984063.61774,1699.9978349,454934.612486,3984058.72653,1689.99784764
./07DEC19182720_ERROR73.sup,454935.192662,3984065.27336,1709.99782217,454932.428528,3984060.1236,1699.9978349,454929.664385,3984054.97382,1689.99784764
./07DEC19182720_ERROR74.sup,454938.277309,3984062.13289,1709.99782217,454935.455616,3984057.18655,1699.99783491,454932.633913,3984052.24019,1689.99784764
./07DEC19182720_ERROR75.sup,454934.34711,3984068.97145,1709.99782217,454931.379863,3984064.14456,1699.9978349,454928.412605,3984059.31766,1689.99784764
./07DEC19182720_ERROR76.sup,454938.678356,3984073.00517,1709.99782216,454935.735411,3984067.92392,1699.9978349,454932.792456,3984062.84265,1689.99784763
./07DEC19182720_ERROR77.sup,454938.058963,3984068.64851,1709.99782217,454935.119034,3984063.46745,1699.9978349,454932.179094,3984058.28638,1689.99784764
./07DEC19182720_ERROR78.sup,454932.087439,3984069.51364,1709.99782217,454928.569506,3984064.36201,1699.9978349,454925.051561,3984059.21036,1689.99784764
./07DEC19182720_ERROR79.sup,454939.86218,3984067.79144,1709.99782217,454936.567038,3984062.82306,1699.9978349,454933.271884,3984057.85467,1689.99784764
./07DEC19182720_ERROR80.sup,454938.043685,3984065.46776,1709.99782217,454934.979916,3984060.95771,1699.9978349,454931.916137,3984056.44765,1689.99784764
./07DEC19182720_ERROR81.sup,454936.318944,3984064.72274,1709.99782217,454933.753978,3984060.33962,1699.9978349,454931.189003,3984055.95649,1689.99784764
./07DEC19182720_ERROR82.sup,454936.117076,3984067.80788,1709.99782217,454933.189725,3984062.64906,1699.9978349,454930.262365,3984057.49023,1689.99784764
./07DEC19182720_ERROR83.sup,454940.042037,3984073.28798,1709.99782216,454936.979583,3984068.19647,1699.9978349,454933.917118,3984063.10495,1689.99784763
./07DEC19182720_ERROR84.sup,454935.290808,3984067.39254,1709.99782217,454932.414146,3984062.57852,1699.9978349,454929.537474,3984057.76448,1689.99784764
./07DEC19182720_ERROR85.sup,454938.189512,3984066.44192,1709.99782217,454935.426319,3984061.13268,1699.9978349,454932.663117,3984055.82341,1689.99784764
./07DEC19182720_ERROR86.sup,454935.959272,3984076.72526,1709.99782216,454932.987116,3984072.04182,1699.9978349,454930.014949,3984067.35837,1689.99784763
./07DEC19182720_ERROR87.sup,454934.55289,3984065.31253,1709.99782217,454931.395058,3984060.74082,1699.9978349,454928.237216,3984056.16909,1689.99784764
./07DEC19182720_ERROR88.sup,454936.336703,3984073.45042,1709.99782216,454933.559914,3984068.96232,1699.9978349,454930.783116,3984064.47421,1689.99784763
./07DEC19182720_ERROR89.sup,454937.314985,3984067.10262,1709.99782217,454934.247359,3984061.91636,1699.9978349,454931.179724,3984056.73009,1689.99784764
./07DEC19182720_ERROR90.sup,454932.433434,3984067.91203,1709.99782217,454929.57923,3984062.76816,1699.9978349,454926.725015,3984057.62426,1689.99784764
./07DEC19182720_ERROR91.sup,454938.041563,3984067.68896,1709.99782217,454934.846326,3984062.71198,1699.9978349,454931.651079,3984057.73497,1689.99784764
./07DEC19182720_ERROR92.sup,454937.669247,3984069.27594,1709.99782217,454934.874425,3984064.43139,1699.9978349,454932.079594,3984059.58681,1689.99784764
./07DEC19182720_ERROR93.sup,454938.809423,3984064.91802,1709.99782217,454935.784929,3984059.86054,1699.9978349,454932.760424,3984054.80303,1689.99784764
./07DEC19182720_ERROR94.sup,454936.569514,3984065.98843,1709.99782217,454933.80577,3984061.53945,1699.9978349,454931.042016,3984057.09045,1689.99784764
./07DEC19182720_ERROR95.sup,454945.384666,3984066.64033,1709.99782217,454942.331549,3984062.05458,1699.9978349,454939.278421,3984057.46881,1689.99784764
./07DEC19182720_ERROR96.sup,454941.994796,3984067.57085,1709.99782217,454938.892866,3984062.66431,1699.9978349,454935.790925,3984057.75774,1689.99784764
./07DEC19182720_ERROR97.sup,454939.288001,3984066.93101,1709.99782217,454936.226012,3984061.6589,1699.9978349,454933.164013,3984056.38678,1689.99784764
./07DEC19182720_ERROR98.sup,454941.449563,3984069.16858,1709.99782217,454938.172394,3984064.40789,1699.9978349,454934.895215,3984059.64719,1689.99784764
./07DEC19182720_ERROR99.sup,454937.525453,3984072.18471,1709.99782216,454934.718572,3984067.16374,1699.9978349,454931.911682,3984062.14277,1689.99784763
./07DEC19182805_ERROR00.sup,454939.208275,3984063.60214,1709.99782217,454937.669623,3984065.32994,1699.9978349,454936.130967,3984067.05775,1689.99784763
./07DEC19182805_ERROR01.sup,454939.129166,3984066.31801,1709.99782217,454937.325659,3984068.27144,1699.9978349,454935.522146,3984070.22488,1689.99784763
./07DEC19182805_ERROR02.sup,454938.86733,3984059.7819,1709.99782217,454937.360769,3984061.29011,1699.9978349,454935.854204,3984062.79833,1689.99784764
./07DEC19182805_ERROR03.sup,454933.890917,3984059.84723,1709.99782217,454932.672251,3984062.13338,1699.9978349,454931.453582,3984064.41953,1689.99784763
./07DEC19182805_ERROR04.sup,454936.551777,3984058.98,1709.99782217,454935.067354,3984060.83367,1699.9978349,454933.582927,3984062.68734,1689.99784763
./07DEC19182805_ERROR05.sup,454941.022608,3984055.95648,1709.99782217,454939.501309,3984057.86034,1699.9978349,454937.980004,3984059.7642,1689.99784763
./07DEC19182805_ERROR06.sup,454936.680749,3984058.01638,1709.99782217,454935.201222,3984060.13587,1699.9978349,454933.721691,3984062.25537,1689.99784764
./07DEC19182805_ERROR07.sup,454936.187498,3984063.46758,1709.99782217,454935.097249,3984065.78701,1699.9978349,454934.006997,3984068.10644,1689.99784763
./07DEC19182805_ERROR08.sup,454933.236567,3984062.94632,1709.99782217,454931.495304,3984065.24528,1699.9978349,454929.754036,3984067.54424,1689.99784763
./07DEC19182805_ERROR09.sup,454942.195222,3984063.07958,1709.99782217,454940.908373,3984065.28294,1699.9978349,454939.621521,3984067.4863,1689.99784763
./07DEC19182805_ERROR10.sup,454942.992232,3984062.99078,1709.99782217,454941.548887,3984065.42462,1699.9978349,454940.105538,3984067.85846,1689.99784763
./07DEC19182805_ERROR11.sup,454936.102102,3984063.06502,1709.99782217,454934.349326,3984065.51881,1699.9978349,454932.596545,3984067.97261,1689.99784763
./07DEC19182805_ERROR12.sup,454936.78733,3984059.85996,1709.99782217,454935.090587,3984062.13658,1699.9978349,454933.39384,3984064.4132,1689.99784763
./07DEC19182805_ERROR13.sup,454940.40015,3984058.66523,1709.99782217,454939.032407,3984060.59354,1699.9978349,454937.66466,3984062.52185,1689.99784763
./07DEC19182805_ERROR14.sup,454937.735827,3984061.14808,1709.99782217,454936.216374,3984062.87967,1699.9978349,454934.696916,3984064.61127,1689.99784763
./07DEC19182805_ERROR15.sup,454937.43006,3984059.81273,1709.99782217,454935.839251,3984061.96864,1699.9978349,454934.248437,3984064.12455,1689.99784763
./07DEC19182805_ERROR16.sup,454937.130321,3984065.461,1709.99782217,454935.890809,3984067.14319,1699.9978349,454934.651293,3984068.82538,1689.99784763
./07DEC19182805_ERROR17.sup,454935.906875,3984061.98685,1709.99782217,454934.395207,3984063.84574,1699.9978349,454932.883534,3984065.70464,1689.99784763
./07DEC19182805_ERROR18.sup,454938.560376,3984064.8789,1709.99782217,454937.040551,3984067.07859,1699.9978349,454935.520721,3984069.27828,1689.99784763
./07DEC19182805_ERROR19.sup,454934.649415,3984062.79334,1709.99782217,454932.77015,3984064.33016,1699.9978349,454930.890879,3984065.86698,1689.99784763
./07DEC19182805_ERROR20.sup,454935.806964,3984058.16583,1709.99782217,454934.318343,3984060.24634,1699.9978349,454932.829718,3984062.32686,1689.99784763
./07DEC19182805_ERROR21.sup,454939.146473,3984063.33199,1709.99782217,454937.512362,3984065.69585,1699.9978349,454935.878246,3984068.05972,1689.99784763
./07DEC19182805_ERROR22.sup,454937.426227,3984060.6272,1709.99782217,454936.009131,3984062.98934,1699.9978349,454934.592029,3984065.3515,1689.99784763
./07DEC19182805_ERROR23.sup,454935.794367,3984061.11494,1709.99782217,454933.99169,3984062.75106,1699.9978349,454932.189007,3984064.38718,1689.99784763
./07DEC19182805_ERROR24.sup,454935.403881,3984056.08085,1709.99782217,454933.659603,3984057.76663,1699.9978349,454931.915319,3984059.45242,1689.99784764
./07DEC19182805_ERROR25.sup,454940.549746,3984059.77361,1709.99782217,454939.038125,3984061.75759,1699.9978349,454937.526499,3984063.74158,1689.99784764
./07DEC19182805_ERROR26.sup,454937.509054,3984063.78871,1709.99782217,454935.737125,3984065.67347,1699.9978349,454933.96519,3984067.55824,1689.99784763
./07DEC19182805_ERROR27.sup,454936.843661,3984060.38959,1709.99782217,454935.291581,3984062.77474,1699.9978349,454933.739497,3984065.1599,1689.99784763
./07DEC19182805_ERROR28.sup,454937.765216,3984061.01173,1709.99782217,454935.877916,3984063.11445,1699.9978349,454933.99061,3984065.21717,1689.99784763
./07DEC19182805_ERROR29.sup,454938.364438,3984064.34214,1709.99782217,454936.545153,3984065.97558,1699.9978349,454934.725863,3984067.60902,1689.99784763
./07DEC19182805_ERROR30.sup,454936.332175,3984061.92825,1709.99782217,454934.939955,3984064.06385,1699.9978349,454933.547731,3984066.19945,1689.99784763
./07DEC19182805_ERROR31.sup,454940.422271,3984064.05935,1709.99782217,454938.774013,3984066.24964,1699.9978349,454937.12575,3984068.43994,1689.99784763
./07DEC19182805_ERROR32.sup,454941.652909,3984059.52289,1709.99782217,454939.902076,3984061.45709,1699.9978349,454938.151238,3984063.39129,1689.99784763
./07DEC19182805_ERROR33.sup,454932.620415,3984057.3432,1709.99782217,454931.256984,3984059.1591,1699.9978349,454929.893549,3984060.975,1689.99784763
./07DEC19182805_ERROR34.sup,454940.420235,3984059.93537,1709.99782217,454938.920517,3984061.55175,1699.9978349,454937.420795,3984063.16814,1689.99784763
./07DEC19182805_ERROR35.sup,454938.539767,3984062.72849,1709.99782217,454936.861578,3984064.59287,1699.9978349,454935.183385,3984066.45725,1689.99784763
./07DEC19182805_ERROR36.sup,454937.314658,3984059.39839,1709.99782217,454935.915001,3984061.57318,1699.9978349,454934.515341,3984063.74797,1689.99784763
./07DEC19182805_ERROR37.sup,454933.906101,3984063.98998,1709.99782217,454932.596297,3984066.22501,1699.9978349,454931.286488,3984068.46005,1689.99784763
./07DEC19182805_ERROR38.sup,454938.672848,3984059.92734,1709.99782217,454937.16564,3984061.13857,1699.9978349,454935.658429,3984062.34981,1689.99784764
./07DEC19182805_ERROR39.sup,454938.517868,3984060.80373,1709.99782217,454937.025624,3984062.7127,1699.9978349,454935.533375,3984064.62167,1689.99784763
./07DEC19182805_ERROR40.sup,454939.127908,3984063.61792,1709.99782217,454937.325981,3984065.7471,1699.9978349,454935.524049,3984067.87629,1689.99784763
./07DEC19182805_ERROR41.sup,454938.348141,3984061.43443,1709.99782217,454936.805178,3984063.72227,1699.9978349,454935.26221,3984066.01012,1689.99784763
./07DEC19182805_ERROR42.sup,454935.471063,3984062.58662,1709.99782217,454933.934449,3984064.65731,1699.9978349,454932.39783,3984066.72801,1689.99784763
./07DEC19182805_ERROR43.sup,454938.735617,3984063.69578,1709.99782217,454936.970287,3984065.78455,1699.9978349,454935.204953,3984067.87333,1689.99784763
./07DEC19182805_ERROR44.sup,454936.501816,3984062.86374,1709.99782217,454934.80756,3984065.34856,1699.9978349,454933.113299,3984067.83339,1689.99784763
./07DEC19182805_ERROR45.sup,454936.954878,3984064.12491,1709.99782217,454935.245132,3984066.38676,1699.9978349,454933.53538,3984068.64861,1689.99784763
./07DEC19182805_ERROR46.sup,454939.629454,3984061.98589,1709.99782217,454938.248261,3984063.67719,1699.9978349,454936.867064,3984065.36849,1689.99784763
./07DEC19182805_ERROR47.sup,454941.652123,3984063.0962,1709.99782217,454939.942281,3984065.05613,1699.9978349,454938.232434,3984067.01606,1689.99784763
./07DEC19182805_ERROR48.sup,454938.430233,3984060.06207,1709.99782217,454936.692971,3984061.92981,1699.9978349,454934.955703,3984063.79755,1689.99784763
./07DEC19182805_ERROR49.sup,454938.579751,3984061.17494,1709.99782217,454936.935826,3984063.0566,1699.9978349,454935.291896,3984064.93825,1689.99784763
./07DEC19182805_ERROR50.sup,454937.686695,3984062.39395,1709.99782217,454936.513122,3984064.32306,1699.9978349,454935.339545,3984066.25219,1689.99784763
./07DEC19182805_ERROR51.sup,454940.340244,3984062.02817,1709.99782217,454939.112257,3984064.11492,1699.9978349,454937.884267,3984066.20168,1689.99784763
./07DEC19182805_ERROR52.sup,454940.330616,3984062.36189,1709.99782217,454938.475477,3984064.07135,1699.9978349,454936.620333,3984065.78081,1689.99784763
./07DEC19182805_ERROR53.sup,454942.929444,3984061.60804,1709.99782217,454941.145153,3984063.77857,1699.9978349,454939.360856,3984065.9491,1689.99784763
./07DEC19182805_ERROR54.sup,454941.499177,3984064.39149,1709.99782217,454940.071307,3984066.85251,1699.9978349,454938.643433,3984069.31354,1689.99784763
./07DEC19182805_ERROR55.sup,454939.358607,3984060.32951,1709.99782217,454937.658586,3984062.58751,1699.9978349,454935.95856,3984064.84552,1689.99784763
./07DEC19182805_ERROR56.sup,454941.523592,3984062.8011,1709.99782217,454939.830613,3984064.89234,1699.9978349,454938.137629,3984066.98359,1689.99784763
./07DEC19182805_ERROR57.sup,454938.190418,3984058.14247,1709.99782217,454936.742986,3984060.86881,1699.9978349,454935.29555,3984063.59516,1689.99784763
./07DEC19182805_ERROR58.sup,454934.399461,3984059.07762,1709.99782217,454932.777255,3984061.73271,1699.9978349,454931.155044,3984064.3878,1689.99784763
./07DEC19182805_ERROR59.sup,454939.436497,3984062.0313,1709.99782217,454938.290251,3984063.89343,1699.9978349,454937.144001,3984065.75557,1689.99784763
./07DEC19182805_ERROR60.sup,454935.518669,3984062.56643,1709.99782217,454934.204072,3984064.48262,1699.9978349,454932.889471,3984066.39882,1689.99784763
./07DEC19182805_ERROR61.sup,454934.620305,3984062.24137,1709.99782217,454933.161739,3984064.34712,1699.9978349,454931.703169,3984066.45287,1689.99784763
./07DEC19182805_ERROR62.sup,454939.459258,3984061.99378,1709.99782217,454938.033198,3984063.76034,1699.9978349,454936.607134,3984065.52691,1689.99784763
./07DEC19182805_ERROR63.sup,454939.488616,3984059.85087,1709.99782217,454937.83091,3984061.83297,1699.9978349,454936.1732,3984063.81507,1689.99784763
./07DEC19182805_ERROR64.sup,454938.031181,3984065.04502,1709.99782217,454936.470371,3984067.23348,1699.9978349,454934.909556,3984069.42194,1689.99784763
./07DEC19182805_ERROR65.sup,454936.955403,3984058.44968,1709.99782217,454935.063077,3984060.37123,1699.9978349,454933.170746,3984062.29279,1689.99784764
./07DEC19182805_ERROR66.sup,454937.584417,3984061.75897,1709.99782217,454935.627641,3984064.00543,1699.9978349,454933.670859,3984066.2519,1689.99784763
./07DEC19182805_ERROR67.sup,454937.793044,3984062.27069,1709.99782217,454936.242842,3984064.29313,1699.9978349,454934.692635,3984066.31557,1689.99784763
./07DEC19182805_ERROR68.sup,454943.340002,3984059.30197,1709.99782217,454941.792947,3984060.97576,1699.9978349,454940.245887,3984062.64956,1689.99784763
./07DEC19182805_ERROR69.sup,454938.337527,3984063.10853,1709.99782217,454937.097689,3984065.40921,1699.9978349,454935.857848,3984067.7099,1689.99784763
./07DEC19182805_ERROR70.sup,454941.820236,3984058.35879,1709.99782217,454940.271252,3984060.33572,1699.9978349,454938.722265,3984062.31265,1689.99784763
./07DEC19182805_ERROR71.sup,454941.244839,3984058.97615,1709.99782217,454939.876643,3984061.06286,1699.9978349,454938.508443,3984063.14957,1689.99784764
./07DEC19182805_ERROR72.sup,454932.270817,3984060.9194,1709.99782217,454930.785416,3984062.33464,1699.9978349,454929.30001,3984063.74988,1689.99784763
./07DEC19182805_ERROR73.sup,454937.846438,3984064.00678,1709.99782217,454936.407658,3984066.0399,1699.9978349,454934.968873,3984068.07303,1689.99784763
./07DEC19182805_ERROR74.sup,454940.211534,3984065.027,1709.99782217,454938.559768,3984067.26958,1699.9978349,454936.907997,3984069.51216,1689.99784763
./07DEC19182805_ERROR75.sup,454940.54559,3984057.55002,1709.99782217,454938.905718,3984059.58035,1699.9978349,454937.265841,3984061.61069,1689.99784764
./07DEC19182805_ERROR76.sup,454941.926513,3984062.84969,1709.99782217,454940.471356,3984064.57891,1699.9978349,454939.016195,3984066.30814,1689.99784763
./07DEC19182805_ERROR77.sup,454941.72098,3984064.15326,1709.99782217,454940.301786,3984066.1936,1699.9978349,454938.882587,3984068.23395,1689.99784763
./07DEC19182805_ERROR78.sup,454937.364589,3984061.01116,1709.99782217,454935.975267,3984062.96807,1699.9978349,454934.585941,3984064.92498,1689.99784763
