ALG,N,AREA,AVGX,AVGY,Z,L_MIN,AMBIG,GAIN,
POLY,4,2.04879602821754,-2.29237873248621,0.72492595819155,-57.6777389420786,-2.38378236315887,4.71676455823642,4.7171689650707
OLDE,4,12.140499742763,0.456954977479109,-4.74685516268772,-5.3,0.235
BRUT,4,12.140499742763,0.456954977479109,-4.74685516268772,-5.3,0.235
POLY,4,12.1404988474425,-0.237022361353218,-1.09197517789611,-5.30047995004412,0.235083919877168,0,8.9532050040475e-07
OLDE,4,14.1677255561771,-0.0448231125406894,-0.216013437704532,-1.5,0.425
BRUT,4,14.1677255561771,-0.0448231125406894,-0.216013437704532,-1.5,0.425
POLY,4,14.1677091746567,0.525124742436351,0.348725505553468,-1.49877458647206,0.425169430342255,0,1.63815203997331e-05
OLDE,4,0.796904719046393,1.93221190122604,0.426419887264492,-3.1,0.345
BRUT,4,0.796904719046393,1.93221190122604,0.426419887264492,-3.1,0.345
POLY,4,0.793479338405728,0.538517088784851,0.19442745829996,-3.05356767010617,0.347429677272669,0.570288220581793,0.003425380640665
OLDE,4,2.64469085713862,-1.24525081252301,1.67845748732216,3.3,0.665
BRUT,4,2.64469085713862,-1.24525081252301,1.67845748732216,3.3,0.665
POLY,4,2.64463973906535,-0.48419990489268,-1.0787398690955,3.30729408185067,0.665473169572614,1.31878936488143,5.11180732698513e-05
OLDE,4,17.9305727153171,0.401623976219998,-1.16914822521037,-1.1,0.445
BRUT,4,17.9305727153171,0.401623976219998,-1.16914822521037,-1.1,0.445
POLY,4,17.9300093831134,-0.409560139933139,-0.101027730663013,-1.1372705569973,0.443244654900579,0,0.000563332203700639
OLDE,4,61.9803068988952,-2.93886925002153,-4.80432250013109,-10.0,0
BRUT,4,61.9803068988952,-2.93886925002153,-4.80432250013109,-10.0,0
POLY,4,53.4340897339096,-2.71669155975591,-4.25723158352145,-21.7589369419275,-0.58783997771058,0,8.5462171649856
OLDE,4,26.9471567013134,-0.506899320026278,1.04135959981475,0.4,0.52
BRUT,4,26.9471567013134,-0.506899320026278,1.04135959981475,0.4,0.52
POLY,4,26.9471423378568,1.85131443076238,-0.381983465044136,0.399709023823222,0.520093731530529,0,1.43634566001083e-05
OLDE,4,0.42064950734089,0.406062627470819,-0.317828750216868,3.3,0.665
BRUT,4,0.42064950734089,0.406062627470819,-0.317828750216868,3.3,0.665
POLY,4,0.419850000460966,-0.0122623121015666,-0.0924833784360899,3.32801206759419,0.666509070345753,0,0.000799506879924028
OLDE,4,0.522543141384397,0.852908112476143,-1.12597300019697,1.0,0.55
BRUT,4,0.522543141384397,0.852908112476143,-1.12597300019697,1.0,0.55
POLY,4,0.473983548678537,0.401079746219057,-0.805737642246107,0.965221476505126,0.548369390173675,0,0.04855959270586
OLDE,4,22.0077006829113,-0.72845407003857,0.439075037286966,-2.3,0.385
BRUT,4,22.0077006829113,-0.72845407003857,0.439075037286966,-2.3,0.385
POLY,4,22.0061197740289,-1.77107015849441,-0.271001101742182,-2.33167250066518,0.383524481576934,0,0.00158090888239926
OLDE,4,2.13501196401018,-0.802580380023574,0.288017249875702,-3.2,0.34
BRUT,4,2.13501196401018,-0.802580380023574,0.288017249875702,-3.2,0.34
POLY,4,2.13134343050323,-0.123740442323062,0.194819141495328,-3.2434333305095,0.337936382167537,0.688970023376627,0.00366853350694996
OLDE,4,10.1857198265029,1.10481285747395,1.90923933736631,5.3,0.765
BRUT,4,10.1857198265029,1.10481285747395,1.90923933736631,5.3,0.765
POLY,4,10.1852964035581,-0.0492311815901625,1.40168681105887,5.33992804675813,0.767104997362566,0,0.000423422944800578
OLDE,4,26.0264114639505,-1.7199823325219,0.856758899767884,6.2,0.81
BRUT,4,26.0264114639505,-1.7199823325219,0.856758899767884,6.2,0.81
POLY,4,26.0259971113041,-0.977890633730044,-1.49818311548681,6.17235461179965,0.80872637859866,3.49570856182998,0.000414352646398441
OLDE,4,0.334304703185694,-0.435264225028368,-1.67261962513439,-9.0,0.05
BRUT,4,0.334304703185694,-0.435264225028368,-1.67261962513439,-9.0,0.05
POLY,4,0.14455680746799,-0.392243766419808,-0.982751897456859,-9.04801719466827,0.0477068190212243,18.128996053755,0.189747895717704
OLDE,4,4.84496539445838,1.01986310121458,-1.39943353766343,-2.9,0.355
BRUT,4,4.84496539445838,1.01986310121458,-1.39943353766343,-2.9,0.355
POLY,4,4.84188443476068,0.489656626749076,-0.562141716936356,-2.95049424418203,0.352583355129508,3.23019170041946,0.00308095969769973
OLDE,4,8.0266461547581,0.742873844965943,-1.48723635022063,-1.6,0.42
BRUT,4,8.0266461547581,0.742873844965943,-1.48723635022063,-1.6,0.42
POLY,4,3.36741357119543,6.77201870611903,-17.6132267275825,-82.121660329695,-3.60597999070024,4.6592091959801,4.65923258356267
OLDE,4,13.7809057925584,3.8100958174705,-2.38790120009566,-1.9,0.405
BRUT,4,13.7809057925584,3.8100958174705,-2.38790120009566,-1.9,0.405
POLY,4,13.7796296496461,0.792524236941269,-0.500912495620839,-1.87025610170256,0.406595330917327,0,0.0012761429122996
OLDE,4,3.56239345649098,0.569011659979587,3.40845939981285,5.2,0.76
BRUT,4,3.56239345649098,0.569011659979587,3.40845939981285,5.2,0.76
POLY,4,3.5623920657443,-0.362595306261173,0.793264286363557,5.19661472101125,0.759939321833288,0,1.39074668048522e-06
OLDE,4,12.3362107288339,1.60411691497997,3.12381239982205,-2.1,0.395
BRUT,4,12.3362107288339,1.60411691497997,3.12381239982205,-2.1,0.395
POLY,4,12.3352892961549,0.946688822138371,0.820315479483051,-2.13259285880909,0.393478476457644,0,0.000921432679000134
OLDE,4,20.5980060416909,-0.233658372526115,-0.390482800198952,5.7,0.785
BRUT,4,20.5980060416909,-0.233658372526115,-0.390482800198952,5.7,0.785
POLY,4,20.5972416700808,-0.367240595232132,0.499544941315154,5.74259477779706,0.787238359437902,0,0.000764371610102899
OLDE,4,1.50788468558734,-2.38801174753215,0.883857024841709,1.8,0.59
BRUT,4,1.50788468558734,-2.38801174753215,0.883857024841709,1.8,0.59
POLY,4,1.50600722642548,-0.439367269431476,0.293840324182865,1.83688654964659,0.591952699538113,0,0.00187745916186
OLDE,4,5.94839593257659,-0.67639082503054,0.742749324893812,3.4,0.67
BRUT,4,5.94839593257659,-0.67639082503054,0.742749324893812,3.4,0.67
POLY,4,5.94819697903502,-0.197452502069448,0.385933470997388,3.38201672830191,0.669209306653147,0,0.00019895354157029
OLDE,4,26.3416905838309,2.01714522496914,-0.538332500250544,-4.0,0.3
BRUT,4,26.3416905838309,2.01714522496914,-0.538332500250544,-4.0,0.3
POLY,4,26.341430695443,0.746270373985919,0.744532580229136,-4.01736891103,0.299239554030072,17.3759132614784,0.000259888387898144
OLDE,4,10.56665416097,-0.720621825020135,-1.97661893766199,1.5,0.575
BRUT,4,10.56665416097,-0.720621825020135,-1.97661893766199,1.5,0.575
POLY,4,10.5549886675396,-1.73230598040141,0.270173526066548,1.45230988819069,0.572723841773347,0,0.0116654934303995
OLDE,4,17.7355545363274,-0.203327075035486,-2.63418075018562,-3.0,0.35
BRUT,4,17.7355545363274,-0.203327075035486,-2.63418075018562,-3.0,0.35
POLY,4,17.7349781300924,1.03786415160353,-0.506625512080453,-2.95347734299256,0.352434199675327,0,0.000576406234998217
OLDE,4,20.8153816709849,1.01216828996519,-1.48374745009234,-0.8,0.46
BRUT,4,20.8153816709849,1.01216828996519,-1.48374745009234,-0.8,0.46
POLY,4,0.716972422234998,1.13499314491373,3.60445078158963,20.2676502210257,1.51349205724017,20.0959740759394,20.0984092487499
OLDE,4,0.168130105864514,-0.762972755020019,6.74638579992577,4.8,0.74
BRUT,4,0.168130105864514,-0.762972755020019,6.74638579992577,4.8,0.74
POLY,4,0.15862306121557,-1.40513719536153,1.77860624280478,4.75969801933003,0.738093459297572,4.10478015782834,0.009507044648944
OLDE,4,3.84592339678195,1.15292849496618,2.78688177482109,0.6,0.53
BRUT,4,3.84592339678195,1.15292849496618,2.78688177482109,0.6,0.53
POLY,4,3.84585129786818,-0.0876325675150422,1.88164889732746,0.604943824129811,0.530355485114202,0,7.20989137699135e-05
OLDE,4,2.60967504165671,3.46337535372084,-2.44234860021505,-3.7,0.315
BRUT,4,2.60967504165671,3.46337535372084,-2.44234860021505,-3.7,0.315
POLY,4,2.6088651837555,0.982734643894919,-0.596964715709018,-3.69345824599438,0.315435107406892,0,0.000809857901210354
OLDE,4,1.85527914600115,-3.2014021900302,-5.09478450024966,-6.8,0.16
BRUT,4,1.85527914600115,-3.2014021900302,-5.09478450024966,-6.8,0.16
POLY,4,1.84897484682153,-0.199213356650848,-1.25517593700011,-6.77076668998059,0.161569489259718,8.9512361830092,0.00630429917962005
OLDE,4,4.61237791012053,-1.77618950502205,-1.3755285751971,5.8,0.79
BRUT,4,4.61237791012053,-1.77618950502205,-1.3755285751971,5.8,0.79
POLY,4,4.61236194304074,-0.136674515406903,-0.486084825647369,5.80439635067223,0.790328442121716,0,1.59670797907907e-05
OLDE,4,0.956476609533897,2.12691967122177,1.37602813737874,-5.1,0.245
BRUT,4,0.956476609533897,2.12691967122177,1.37602813737874,-5.1,0.245
POLY,4,0.953338853530974,0.944673165289393,-0.0781084711806956,-5.12183086759517,0.244016385753099,0,0.00313775600292299
OLDE,4,8.69283208443089,-0.0634132100251735,-1.68194470023736,-0.4,0.48
BRUT,4,8.69283208443089,-0.0634132100251735,-1.68194470023736,-0.4,0.48
POLY,4,8.69271069669664,-0.0968055159329571,-0.568941975672164,-0.387113955717695,0.480752532452466,0,0.000121387734250078
OLDE,4,17.4502105041533,3.18959828872088,-0.248478562632226,-0.9,0.455
BRUT,4,17.4502105041533,3.18959828872088,-0.248478562632226,-0.9,0.455
POLY,4,17.4501993258073,0.339523228697537,-0.359046461192597,-0.905588927897662,0.454828750829532,0,1.11783459999515e-05
OLDE,4,4.66926916356119,0.464208794967708,-0.797369275200763,2.7,0.635
BRUT,4,4.66926916356119,0.464208794967708,-0.797369275200763,2.7,0.635
POLY,4,4.66845620202452,0.0849949413489885,-1.0468009594385,2.6778013447555,0.633998492634855,23.7365734807358,0.000812961536670542
OLDE,4,17.7448606316298,2.09143774995609,1.93167618729349,6.5,0.825
BRUT,4,17.7448606316298,2.09143774995609,1.93167618729349,6.5,0.825
POLY,4,17.7447685930096,0.700088535961281,2.27126969350338,6.50846776899836,0.825532058177763,0,9.20386201990198e-05
OLDE,4,0.197334835329127,-1.23732866002771,0.561782599883154,-1.6,0.42
BRUT,4,0.197334835329127,-1.23732866002771,0.561782599883154,-1.6,0.42
POLY,4,0.187372507911322,-0.712420427061819,1.22693122980724,-1.62296794008486,0.418959754750488,0,0.00996232741780498
OLDE,4,16.5014350588157,-0.196723180034023,-1.42934030011529,4.8,0.74
BRUT,4,16.5014350588157,-0.196723180034023,-1.42934030011529,4.8,0.74
POLY,4,16.5014313159185,0.785934984066704,-1.47336371626861,4.79957349655374,0.740087235458735,0,3.74289720284082e-06
OLDE,4,32.2067705736369,1.76054706246992,0.228079874895047,1.1,0.555
BRUT,4,32.2067705736369,1.76054706246992,0.228079874895047,1.1,0.555
POLY,4,32.2065585258442,0.280222427978406,-0.735621601279523,1.06231426992133,0.553224036250263,0,0.000212047792700787
OLDE,4,5.21061857963482,-0.69279312503204,1.97662124986527,-0.0,0.5
BRUT,4,5.21061857963482,-0.69279312503204,1.97662124986527,-0.0,0.5
POLY,4,5.21015912447381,-0.325180578543286,0.779309464612552,-0.0338365173247581,0.498416427367083,0,0.000459455161010425
OLDE,4,4.09770446955913,-1.7727899725418,-0.1782034251804,3.9,0.695
BRUT,4,4.09770446955913,-1.7727899725418,-0.1782034251804,3.9,0.695
POLY,4,4.0974903263077,-0.924228304486161,-0.0314591043741212,3.87575670475667,0.693896337067868,0,0.000214143251429988
OLDE,4,0.93816678627511,-2.41721247878391,0.846777849766077,0.9,0.545
BRUT,4,0.93816678627511,-2.41721247878391,0.846777849766077,0.9,0.545
POLY,4,0.937979886365725,-0.470655919376876,0.125198085666514,0.9061648517811,0.545416555404328,0,0.000186899909384919
OLDE,4,16.9029606932496,-1.94244910003035,-1.63961650016718,2.0,0.6
BRUT,4,16.9029606932496,-1.94244910003035,-1.63961650016718,2.0,0.6
POLY,4,16.9024471806045,0.694551489050418,-1.64361669885024,1.97885293343307,0.59905102776361,0,0.000513512645099468
OLDE,4,4.07622975254029,-0.227760043778908,-0.177921700198203,0.1,0.505
BRUT,4,4.07622975254029,-0.227760043778908,-0.177921700198203,0.1,0.505
POLY,4,4.07566908548732,0.12234062355131,0.186631774284023,0.133095786723949,0.506763052945562,0,0.000560667052970309
OLDE,4,11.0854447983542,2.09240935996873,-0.0588179001910611,-6.8,0.16
BRUT,4,11.0854447983542,2.09240935996873,-0.0588179001910611,-6.8,0.16
POLY,4,11.0853935016828,1.09881657934466,0.226875982414311,-6.82167283423188,0.159024179226185,0,5.129667139947e-05
OLDE,4,19.5161131023247,-1.27001566003099,-2.77817688770825,-5.1,0.245
BRUT,4,19.5161131023247,-1.27001566003099,-2.77817688770825,-5.1,0.245
POLY,4,19.5155956881592,0.0165013063299658,0.702902713762757,-5.06568083956309,0.246823890728657,0,0.000517414165500441
OLDE,4,9.73746339575816,-0.871581423784082,-0.720563775216579,-4.3,0.285
BRUT,4,9.73746339575816,-0.871581423784082,-0.720563775216579,-4.3,0.285
POLY,4,9.7369028102831,0.288207878404686,-0.334788079388886,-4.34560899839503,0.282827528619691,0,0.000560585475060549
OLDE,4,2.16005794722902,0.516087419971591,-2.32354410011321,2.4,0.62
BRUT,4,2.16005794722902,0.516087419971591,-2.32354410011321,2.4,0.62
POLY,4,2.15430758779037,-0.3585447660964,-1.0491989843606,2.43959608657069,0.622088214746829,0,0.00575035943864988
OLDE,4,9.81720439133794,-0.962275322531641,3.29663832490332,4.2,0.71
BRUT,4,9.81720439133794,-0.962275322531641,3.29663832490332,4.2,0.71
POLY,4,9.81352990504076,-0.431035753679988,0.81766190214645,4.16750782531084,0.708483911519802,0,0.00367448629718048
OLDE,4,5.89886838865372,0.507964094972412,-2.68862215016037,-3.2,0.34
BRUT,4,5.89886838865372,0.507964094972412,-2.68862215016037,-3.2,0.34
POLY,4,5.89727612687011,0.968751385810476,-0.762761482760799,-3.22273588056724,0.338971255651534,0,0.00159226178361038
OLDE,4,3.39932035751894,0.496147179972613,0.40269719990436,5.2,0.76
BRUT,4,3.39932035751894,0.496147179972613,0.40269719990436,5.2,0.76
POLY,4,3.39623186216337,0.448965730487331,-1.62503998033051,5.23241029448424,0.761729102786223,11.4104046267238,0.00308849535557032
OLDE,4,15.2517812502502,0.336917088713817,-0.00536413761845322,-0.7,0.465
BRUT,4,15.2517812502502,0.336917088713817,-0.00536413761845322,-0.7,0.465
POLY,4,15.2390151966859,1.43124214796096,-1.33587458313719,-0.653914224713886,0.467412502280419,303.058455746839,0.0127660535643006
OLDE,4,10.6551280109096,0.121161781227566,0.349408924764139,0.7,0.535
BRUT,4,10.6551280109096,0.121161781227566,0.349408924764139,0.7,0.535
POLY,4,10.6549154104033,-0.335923609077945,0.96165718431942,0.734867816386974,0.536851692499979,0,0.00021260050630012
OLDE,4,6.99446861961096,0.827129157461023,-5.75004372530733,-8.2,0.09
BRUT,4,6.99446861961096,0.827129157461023,-5.75004372530733,-8.2,0.09
POLY,4,6.99446861110833,-0.536326110205824,-1.32037316504669,-8.20189694275565,0.0900128854936304,0,8.50263059959389e-09
OLDE,4,1.47922730047408,-1.49908131377881,3.21400798735616,-3.1,0.345
BRUT,4,1.47922730047408,-1.49908131377881,3.21400798735616,-3.1,0.345
POLY,4,1.47907013514924,-1.64329060679594,1.00826097400358,-3.08206804389945,0.346004656614964,0,0.000157165324840225
OLDE,4,21.1225618487563,0.344649974973436,-0.992173125129193,-3.0,0.35
BRUT,4,21.1225618487563,0.344649974973436,-0.992173125129193,-3.0,0.35
POLY,4,21.122561757162,0.0895627336062007,0.0802728831451755,-3.00317256928117,0.349949435521571,0,9.15942983681362e-08
OLDE,4,8.72776181150056,2.10620679997955,1.32868649982847,-6.0,0.2
BRUT,4,8.72776181150056,2.10620679997955,1.32868649982847,-6.0,0.2
POLY,4,8.72730977164126,0.187997936690643,1.07709251623708,-6.03044619974041,0.198585561312397,0,0.000452039859300868
OLDE,4,8.03693248071548,-0.902023485023237,0.0867498997808435,-7.8,0.11
BRUT,4,8.03693248071548,-0.902023485023237,0.0867498997808435,-7.8,0.11
POLY,4,8.03505102632222,-0.711668466114621,-0.542638311807996,-7.75841631084588,0.112186945771686,1.22320998682176,0.00188145439325993
OLDE,4,2.45734242817529,0.351435214970552,1.55199509989237,-5.6,0.22
BRUT,4,2.45734242817529,0.351435214970552,1.55199509989237,-5.6,0.22
POLY,4,2.45378624317706,-1.16921152888382,1.35139723462954,-5.56563973343022,0.221825914323791,18.56447980894,0.00355618499823018
OLDE,4,3.71758324595249,0.160188847469981,1.77785422482411,-1.8,0.41
BRUT,4,3.71758324595249,0.160188847469981,1.77785422482411,-1.8,0.41
POLY,4,3.71374831842154,-0.3135087577278,0.590143223350266,-1.77426542573295,0.411394870919021,0,0.00383492753094972
OLDE,4,2.12859716517879,2.10426196997578,0.925800699829124,0.4,0.52
BRUT,4,2.12859716517879,2.10426196997578,0.925800699829124,0.4,0.52
POLY,4,2.12740942223566,0.679750619865187,0.878039035668935,0.354558777974786,0.517836216604241,0,0.00118774294312995
OLDE,4,6.10167221614719,-3.87311776002214,1.94078184979153,2.2,0.61
BRUT,4,6.10167221614719,-3.87311776002214,1.94078184979153,2.2,0.61
POLY,4,6.10157620525942,-1.24735233551095,0.980277262221072,2.20387075518859,0.610301933284096,0,9.60108877698929e-05
OLDE,4,18.626806601759,-0.650451333763776,0.472990062362514,-3.9,0.305
BRUT,4,18.626806601759,-0.650451333763776,0.472990062362514,-3.9,0.305
POLY,4,18.626589187526,0.286443801614341,-0.070242405390317,-3.91432611302862,0.304391700339202,0,0.000217414232999147
OLDE,4,2.41487646146418,0.581034384967861,0.231102049808833,4.3,0.715
BRUT,4,2.41487646146418,0.581034384967861,0.231102049808833,4.3,0.715
POLY,4,2.41475888132819,-0.0655079391687234,0.267942185954457,4.29054724560508,0.71463589051174,0,0.000117580135990281
OLDE,4,4.90798632573183,0.144337939975667,0.370116349894087,1.6,0.58
BRUT,4,4.90798632573183,0.144337939975667,0.370116349894087,1.6,0.58
POLY,4,4.89206329005627,-0.803132341605966,1.75409750745267,1.55280799576846,0.577748754051463,0,0.0159230356755602
OLDE,4,5.83529101243693,-0.914225895022973,0.598737149795052,1.4,0.57
BRUT,4,5.83529101243693,-0.914225895022973,0.598737149795052,1.4,0.57
POLY,4,2.96549350102822,-2.34463093570154,-2.59476029874712,18.2508913463837,1.4126539841277,2.86979751098643,2.86979751140871
OLDE,4,17.3859419385582,-0.953552820027253,-0.352949400190264,1.4,0.57
BRUT,4,17.3859419385582,-0.953552820027253,-0.352949400190264,1.4,0.57
POLY,4,17.3857871590013,0.109972631821298,-0.348563041639331,1.38658485399561,0.569437586093825,0,0.000154779556901019
OLDE,4,5.44499578674868,-0.0887695200348389,0.749290099807549,2.4,0.62
BRUT,4,5.44499578674868,-0.0887695200348389,0.749290099807549,2.4,0.62
POLY,4,5.44088887876927,-0.430198085473478,-1.30245648804689,2.44300921047982,0.622258871159532,0,0.00410690797941005
OLDE,4,9.13700567762729,1.47072545496776,1.05044862476061,-0.1,0.495
BRUT,4,9.13700567762729,1.47072545496776,1.05044862476061,-0.1,0.495
POLY,4,9.13631770424839,0.634441537331223,0.813682063699945,-0.0723888381819577,0.496488808621153,0,0.000687973378900253
OLDE,4,40.2968726229385,-1.22395525001048,-4.79899500019383,10.0,1
BRUT,4,40.2968726229385,-1.22395525001048,-4.79899500019383,10.0,1
POLY,4,37.1626381080442,-0.792251687240619,-1.87743012735051,17.0927602579201,1.35474735598939,72.591258576738,3.1342345148943
OLDE,4,4.5755420143764,-0.267472443778315,1.99315829982806,2.7,0.635
BRUT,4,4.5755420143764,-0.267472443778315,1.99315829982806,2.7,0.635
POLY,4,4.57552851801992,0.119158161980018,0.310221149749838,2.69587539958775,0.634902196527334,0,1.34963564804025e-05
OLDE,4,2.90403251357388,-0.702455812530388,-2.80749375015148,-5.0,0.25
BRUT,4,2.90403251357388,-0.702455812530388,-2.80749375015148,-5.0,0.25
POLY,4,2.90326156763136,-0.0803082679449625,0.539697833085924,-4.97787509009357,0.251214183790976,1.80016102962589,0.000770945942520029
OLDE,4,32.5395421750512,0.542857144970185,0.130425999773433,-4.2,0.29
BRUT,4,32.5395421750512,0.542857144970185,0.130425999773433,-4.2,0.29
POLY,4,32.5393608755725,1.36742057902449,-0.814096616500836,-4.18563815593,0.290826080570515,0,0.000181299478704489
OLDE,4,1.49693237545964,0.137374757470971,-0.0885551251692233,-0.2,0.49
BRUT,4,1.49693237545964,0.137374757470971,-0.0885551251692233,-0.2,0.49
POLY,4,1.49634694053236,-0.213906457306072,-0.361062668174005,-0.186297187867047,0.490793383877422,0,0.000585434927280026
OLDE,4,7.01748161563142,-0.129145213779266,-1.31322808767378,-2.9,0.355
BRUT,4,7.01748161563142,-0.129145213779266,-1.31322808767378,-2.9,0.355
POLY,4,7.01322646964183,-0.112470994553352,0.555649568553683,-2.8538438274271,0.357415882297771,0,0.00425514598958987
OLDE,4,2.873354870587,-1.10783719502477,1.05039259980433,0.8,0.54
BRUT,4,2.873354870587,-1.10783719502477,1.05039259980433,0.8,0.54
POLY,4,2.86840612041652,-0.460571741407118,0.298340218921334,0.769188760708654,0.538567741901452,0,0.00494875017047969
OLDE,4,3.69054422096306,-2.01610091253096,-1.21537075011292,3.0,0.65
BRUT,4,3.69054422096306,-2.01610091253096,-1.21537075011292,3.0,0.65
POLY,4,3.69053685931861,-0.173475345220188,0.142886074804005,3.00174765165832,0.650195828782204,0,7.3616444500324e-06
OLDE,4,0.290666390595721,-2.54140166252801,-2.34777931277349,-9.5,0.025
BRUT,4,0.290666390595721,-2.54140166252801,-2.34777931277349,-9.5,0.025
POLY,4,0.221604738513249,-1.54618947421276,-1.52882982178784,-9.54058656421104,0.0230783191912305,0,0.069061652082472
OLDE,4,20.3634490585892,-0.190473845026863,0.294322499828413,1.6,0.58
